Activity;Case ID;Duration;Event_Nr
Queued-Awaiting Assignment;1-730084875;84.99657520162867;2
Accepted-In Progress;1-730084875;32911.99882822716;3
Completed-Closed;1-730084875;716871.0000012806;4
Accepted-In Progress;1-730644447;0.00047783036704461004;1
Completed-Closed;1-730644447;303.99934943352287;2
Accepted-In Progress;1-730923421;-0.0001983594634630331;1
Accepted-Wait;1-730923421;33.99236324140372;2
Completed-Closed;1-730923421;1392386.9978109514;3
Accepted-In Progress;1-730961258;-0.0001981417051822619;1
Completed-Closed;1-730961258;1183924.9988959427;2
Accepted-In Progress;1-731792664;-0.00378591360089231;1
Completed-Closed;1-731792664;2994.9954559420166;2
Accepted-In Progress;1-731908702;0.0003193012454425932;1
Accepted-In Progress;1-731908702;1994.000121438841;2
Completed-Closed;1-731908702;435985.0003389694;3
Accepted-In Progress;1-732289301;0.002223166202222724;1
Queued-Awaiting Assignment;1-732289301;607.9968555874025;2
Accepted-In Progress;1-732289301;245.99771597339884;3
Accepted-In Progress;1-732289301;159.9998338221767;4
Accepted-Assigned;1-732289301;3408.0029670576555;5
Accepted-In Progress;1-732289301;2319518.000057148;6
Completed-Closed;1-732289301;34.00004556837097;7
Accepted-In Progress;1-732357301;0.001680743200336757;1
Accepted-Wait;1-732357301;2496.9912582731404;2
Accepted-In Progress;1-732357301;1620321.0010662454;3
Completed-Closed;1-732357301;4909.001646022533;4
Accepted-In Progress;1-733169018;-0.0012085056203062748;1
Completed-Closed;1-733169018;1555044.000885424;2
Accepted-In Progress;1-733336456;-0.0009224992933995336;1
Accepted-In Progress;1-733336456;926440.9996196053;2
Completed-Closed;1-733336456;1395412.9995963075;3
Accepted-In Progress;1-733451291;0.0019137877303738568;1
Completed-Closed;1-733451291;127.99880561902926;2
Accepted-In Progress;1-733649220;0.0030381897847092487;1
Queued-Awaiting Assignment;1-733649220;205.00182678160982;2
Accepted-In Progress;1-733649220;6513.001218014083;3
Completed-Closed;1-733649220;18615.999290056763;4
Accepted-In Progress;1-734831769;0.00028786426007843126;1
Completed-Closed;1-734831769;868.9999825502026;2
Accepted-In Progress;1-734921423;0.0002922441315691866;1
Completed-Closed;1-734921423;952102.9970990395;2
Accepted-In Progress;1-735185827;-0.0004885054721048687;1
Accepted-Assigned;1-735185827;112.99458692603139;2
Accepted-In Progress;1-735185827;502020.9994363794;3
Completed-Closed;1-735185827;119.99989256322668;4
Accepted-In Progress;1-735265367;0.00016155444090417697;1
Completed-Closed;1-735265367;142.99835475866809;2
Accepted-In Progress;1-735265425;0.0005194892230290281;1
Completed-Closed;1-735265425;159.00215053547095;2
Accepted-In Progress;1-735881798;-0.003124334825555526;1
Accepted-Assigned;1-735881798;78.0028801142658;2
Accepted-In Progress;1-735881798;2082971.0002019715;3
Accepted-In Progress;1-735881798;101.00125028561257;4
Completed-Closed;1-735881798;25.9987499604132;5
Accepted-In Progress;1-736351127;-0.0007861295937906234;1
Queued-Awaiting Assignment;1-736351127;262.00299094075297;2
Accepted-In Progress;1-736351127;2541.999966661884;3
Accepted-Assigned;1-736351127;7.0;4
Queued-Awaiting Assignment;1-736351127;0.0;5
Accepted-Assigned;1-736351127;200.0;6
Accepted-Wait;1-736351127;2685149.0;7
Queued-Awaiting Assignment;1-736351127;549.0;8
Accepted-In Progress;1-736351127;70045.0;9
Accepted-Assigned;1-736351127;87.0;10
Accepted-In Progress;1-736351127;271.0;11
Completed-Closed;1-736351127;74.0;12
Accepted-In Progress;1-736351222;0.0008501722258599749;1
Queued-Awaiting Assignment;1-736351222;489.99849574286;2
Accepted-In Progress;1-736351222;905.9998267422316;3
Accepted-Assigned;1-736351222;57.0;4
Queued-Awaiting Assignment;1-736351222;0.0;5
Accepted-Assigned;1-736351222;6250999.0;6
Accepted-Wait;1-736351222;855816.0;7
Queued-Awaiting Assignment;1-736351222;0.0;8
Accepted-In Progress;1-736351222;0.0;9
Accepted-Assigned;1-736351222;57.0;10
Accepted-In Progress;1-736351222;0.0;11
Completed-Closed;1-736351222;273.0;12
Accepted-In Progress;1-736392818;-0.0006225805349399581;1
Completed-Closed;1-736392818;2418815.0029034377;2
Accepted-In Progress;1-736474918;0.0018767239628742294;1
Completed-Closed;1-736474918;295.0017549656672;2
Accepted-Assigned;1-736492457;-0.011120315962764747;1
Accepted-In Progress;1-736492457;1977390.9985530844;2
Completed-Closed;1-736492457;92114.99961871067;3
Queued-Awaiting Assignment;1-737341073;0.003483836169863706;1
Accepted-In Progress;1-737341073;274.99979380909514;2
Queued-Awaiting Assignment;1-737341073;20725.998162304168;3
Accepted-In Progress;1-737341073;51943.00140258735;4
Completed-Closed;1-737341073;130.99990273527035;5
Accepted-In Progress;1-738820974;0.0003165581014556196;1
Accepted-Assigned;1-738820974;96.99524242366384;2
Completed-Closed;1-738820974;1970201.9989573662;3
Accepted-In Progress;1-739307829;0.007333829012792545;1
Completed-Closed;1-739307829;328565.99835354247;2
Accepted-In Progress;1-739606545;4.264082899186346e-05;1
Completed-Closed;1-739606545;545.0031839779743;2
Accepted-In Progress;1-740409214;0.0013215525907737933;1
Completed-Closed;1-740409214;258990.9993257113;2
Accepted-In Progress;1-740676462;0.001248716613863101;1
Completed-Closed;1-740676462;432701.99976821756;2
Accepted-In Progress;1-741495923;-0.0005446759525622205;1
Accepted-Assigned;1-741495923;99.00677455427707;2
Accepted-In Progress;1-741495923;36971.99969782731;3
Completed-Closed;1-741495923;333273.0000375452;4
Accepted-In Progress;1-741753047;-0.0013024536087148143;1
Completed-Closed;1-741753047;134.00448942748667;2
Accepted-In Progress;1-741758638;0.0006537292858126154;1
Completed-Closed;1-741758638;1440787.0013208056;2
Accepted-In Progress;1-741807021;0.004977458594321028;1
Completed-Closed;1-741807021;166960.9946379763;2
Accepted-In Progress;1-741995344;0.00041970589649039427;1
Queued-Awaiting Assignment;1-741995344;119.008409297519;2
Accepted-In Progress;1-741995344;126.99993382783282;3
Completed-Closed;1-741995344;1456913.000520351;4
Queued-Awaiting Assignment;1-742216614;0.0063200688000614015;1
Accepted-In Progress;1-742216614;4339.0000594542835;2
Completed-Closed;1-742216614;238.0017064455402;3
Accepted-In Progress;1-742296921;0.00022168665232200933;1
Queued-Awaiting Assignment;1-742296921;197.00029392816438;2
Accepted-In Progress;1-742296921;1220240.0000869737;3
Completed-Closed;1-742296921;2666.999636431116;4
Accepted-In Progress;1-742383139;0.001068173927695667;1
Accepted-Assigned;1-742383139;431.0028637434116;2
Accepted-In Progress;1-742383139;761765.9996788416;3
Completed-Closed;1-742383139;0.999665664524645;4
Accepted-In Progress;1-742397728;-0.0017373921940773338;1
Completed-Closed;1-742397728;118.99946852618255;2
Accepted-In Progress;1-742929685;-0.00014279345755252348;1
Accepted-Assigned;1-742929685;11035.003964855794;2
Completed-Closed;1-742929685;1117362.000162124;3
Accepted-In Progress;1-743659911;0.0026304597015858254;1
Completed-Closed;1-743659911;1812342.0023154917;2
Accepted-In Progress;1-743923075;0.0003832761801344147;1
Completed-Closed;1-743923075;1648016.0001617386;2
Accepted-In Progress;1-744020867;-0.00010573345422754989;1
Completed-Closed;1-744020867;186.0005269328115;2
Accepted-In Progress;1-744096281;0.0011622010099950602;1
Completed-Closed;1-744096281;1535961.9979580517;2
Accepted-In Progress;1-744436513;-0.0037291891291482667;1
Queued-Awaiting Assignment;1-744436513;60.00253921698485;2
Accepted-In Progress;1-744436513;198155.99903646318;3
Completed-Closed;1-744436513;487.0016307601395;4
Accepted-In Progress;1-744436815;-0.00019464094611923403;1
Completed-Closed;1-744436815;33.001725822127504;2
Accepted-In Progress;1-744436853;-0.0002386382706093228;1
Completed-Closed;1-744436853;435.99994837063053;2
Accepted-In Progress;1-744771526;0.00011000406592399208;1
Completed-Closed;1-744771526;94.00452130042169;2
Accepted-In Progress;1-744812279;0.00020274155947974337;1
Completed-Closed;1-744812279;390.0009177289717;2
Accepted-In Progress;1-744867338;0.00013974021232540797;1
Completed-Closed;1-744867338;597453.000556522;2
Accepted-In Progress;1-744961184;0.00026568245841781374;1
Completed-Closed;1-744961184;145.00057384924497;2
Accepted-In Progress;1-744961783;-0.005309894604405671;1
Completed-Closed;1-744961783;736.0000019125566;2
Accepted-In Progress;1-745176353;0.001780407806340949;1
Completed-Closed;1-745176353;84586.99945300209;2
Accepted-In Progress;1-745323752;-0.0005049434914078302;1
Completed-Closed;1-745323752;1339393.9991995357;2
Accepted-In Progress;1-745528120;0.0014598066809108179;1
Completed-Closed;1-745528120;193.0042988867374;2
Accepted-In Progress;1-745590142;-0.0012769116095973166;1
Completed-Closed;1-745590142;1378047.9989986166;2
Accepted-In Progress;1-745630444;0.0001114465140020167;1
Completed-Closed;1-745630444;522.997775216906;2
Accepted-In Progress;1-745791842;0.00039984185663833737;1
Completed-Closed;1-745791842;310.99667707485816;2
Accepted-In Progress;1-745941359;-0.0014641278582738237;1
Queued-Awaiting Assignment;1-745941359;31.99988066962844;2
Accepted-In Progress;1-745941359;3246.0005098445317;3
Accepted-In Progress;1-745941359;20703900.0;4
Completed-Closed;1-745941359;15618367.0;5
Accepted-In Progress;1-746011641;0.0011689198681771144;1
Completed-Closed;1-746011641;432868.99898682546;2
Accepted-In Progress;1-746123906;-0.001004712530321587;1
Completed-Closed;1-746123906;514563.9998031351;2
Accepted-In Progress;1-746191809;0.00012705674238841535;1
Completed-Closed;1-746191809;2527.999857997171;2
Accepted-In Progress;1-746205481;0.0007617866124089528;1
Queued-Awaiting Assignment;1-746205481;679.0047642580025;2
Accepted-In Progress;1-746205481;44.99974250177213;3
Accepted-Assigned;1-746205481;20.011476468957618;4
Accepted-In Progress;1-746205481;0.0;5
Completed-Closed;1-746205481;69550300.0;6
Accepted-In Progress;1-746374026;0.0016597635398578209;1
Completed-Closed;1-746374026;82129.002764408;2
Accepted-In Progress;1-746662247;-0.0003960390801911692;1
Completed-Closed;1-746662247;591.0008622079492;2
Accepted-In Progress;1-746662619;-0.0013967085967772118;1
Completed-Closed;1-746662619;83927.00246678252;2
Accepted-In Progress;1-746969187;-7.169580884196824e-05;1
Completed-Closed;1-746969187;170.00028804917793;2
Accepted-In Progress;1-746969236;-0.003911238440654413;1
Completed-Closed;1-746969236;91.99994316348612;2
Accepted-In Progress;1-747147608;0.0005301025058509463;1
Completed-Closed;1-747147608;473641.99752530485;2
Accepted-In Progress;1-747373035;0.0004928279079684952;1
Completed-Closed;1-747373035;1913.0042349195942;2
Accepted-In Progress;1-747680998;-0.0010623614646322068;1
Queued-Awaiting Assignment;1-747680998;711.9935807313914;2
Accepted-In Progress;1-747680998;98.9992705099837;3
Completed-Closed;1-747680998;167135.99794803673;4
Accepted-In Progress;1-747810698;0.00034983546614007755;1
Completed-Closed;1-747810698;168991.99817966297;2
Accepted-In Progress;1-748204098;0.0003596838090680363;1
Completed-Closed;1-748204098;803907.9989893453;2
Accepted-In Progress;1-748384181;-0.0011414778902340945;1
Completed-Closed;1-748384181;15.000761686141802;2
Accepted-In Progress;1-748438405;-0.004926586716767424;1
Completed-Closed;1-748438405;308.9997563954679;2
Accepted-In Progress;1-748680387;-0.00042117482434080863;1
Completed-Closed;1-748680387;876.0045566579413;2
Accepted-In Progress;1-748850514;0.0007986993563336354;1
Completed-Closed;1-748850514;512685.99850971025;2
Accepted-In Progress;1-749012057;-0.0011009550970086204;1
Queued-Awaiting Assignment;1-749012057;67.99864373994367;2
Accepted-In Progress;1-749012057;447133.99993836484;3
Completed-Closed;1-749012057;159.99983311442182;4
Accepted-In Progress;1-749747547;-0.001520457199201399;1
Completed-Closed;1-749747547;104.00006627990052;2
Accepted-In Progress;1-750161066;0.0003235297134589779;1
Accepted-Assigned;1-750161066;608.0026791925947;2
Accepted-In Progress;1-750161066;434007.99944255076;3
Completed-Closed;1-750161066;85.99912150377148;4
Accepted-In Progress;1-751002678;-0.0005091529779317711;1
Completed-Closed;1-751002678;940.9996789010266;2
Accepted-In Progress;1-751378836;-0.0006670578027030259;1
Completed-Closed;1-751378836;848.9995336521024;2
Queued-Awaiting Assignment;1-751622091;0.0028121624978790886;1
Accepted-In Progress;1-751622091;14498.999522799098;2
Completed-Closed;1-751622091;175.00079713399523;3
Accepted-In Progress;1-752067921;-0.0013791148026593375;1
Accepted-In Progress;1-752067921;493.00097628627714;2
Queued-Awaiting Assignment;1-752067921;10851.996969039797;3
Accepted-In Progress;1-752067921;1483.000267607451;4
Completed-Closed;1-752067921;147.99948847287018;5
Accepted-In Progress;1-752134249;-0.0031271161262519205;1
Completed-Closed;1-752134249;535.0028938997967;2
Accepted-In Progress;1-752600115;0.0013780944170879359;1
Completed-Closed;1-752600115;158.9993579642313;2
Accepted-In Progress;1-752835764;-0.0012042594922318534;1
Completed-Closed;1-752835764;81.99834201774856;2
Accepted-Assigned;synthetic_case_Accepted-Assigned_0;30841040.0;1
Accepted-Assigned;synthetic_case_Accepted-Assigned_0;252428.0;2
Accepted-Assigned;synthetic_case_Accepted-Assigned_0;75.0;3
Accepted-Assigned;synthetic_case_Accepted-Assigned_0;10711.0;3
Accepted-Assigned;synthetic_case_Accepted-Assigned_0;34.0;4
Accepted-Assigned;synthetic_case_Accepted-Assigned_0;4.0;5
Accepted-Assigned;synthetic_case_Accepted-Assigned_0;6.0;5
Accepted-Assigned;synthetic_case_Accepted-Assigned_0;13.0;5
Accepted-Assigned;synthetic_case_Accepted-Assigned_0;1.0;6
Accepted-Assigned;synthetic_case_Accepted-Assigned_0;7.0;10
Accepted-Assigned;synthetic_case_Accepted-Assigned_1;877.0;1
Accepted-Assigned;synthetic_case_Accepted-Assigned_1;1295966.0;2
Accepted-Assigned;synthetic_case_Accepted-Assigned_1;2926698.0;3
Accepted-Assigned;synthetic_case_Accepted-Assigned_1;7.0;3
Accepted-Assigned;synthetic_case_Accepted-Assigned_1;97.0;4
Accepted-Assigned;synthetic_case_Accepted-Assigned_1;252886.0;5
Accepted-Assigned;synthetic_case_Accepted-Assigned_1;34.0;5
Accepted-Assigned;synthetic_case_Accepted-Assigned_1;516939.0;5
Accepted-Assigned;synthetic_case_Accepted-Assigned_1;323.0;6
Accepted-Assigned;synthetic_case_Accepted-Assigned_1;6.0;10
Accepted-Assigned;synthetic_case_Accepted-Assigned_2;431.0;1
Accepted-Assigned;synthetic_case_Accepted-Assigned_2;5937.0;2
Accepted-Assigned;synthetic_case_Accepted-Assigned_2;431.0;3
Accepted-Assigned;synthetic_case_Accepted-Assigned_2;102.0;3
Accepted-Assigned;synthetic_case_Accepted-Assigned_2;132.0;4
Accepted-Assigned;synthetic_case_Accepted-Assigned_2;431.0;5
Accepted-Assigned;synthetic_case_Accepted-Assigned_2;132.0;5
Accepted-Assigned;synthetic_case_Accepted-Assigned_2;9.0;5
Accepted-Assigned;synthetic_case_Accepted-Assigned_2;64.0;6
Accepted-Assigned;synthetic_case_Accepted-Assigned_2;267.0;10
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;14429233.0;1
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;323883.0;2
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;2
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;2
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;2
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;3
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;7889.0;3
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;3
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;26559487.0;3
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;3
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;4
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;4
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;6513.0;4
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;56756735.0;4
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;4
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;4
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;157949.0;4
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;1230281.0;5
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;5
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;5
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;6
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;3246.0;6
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;4404394.0;6
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;7
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;12574.0;9
Accepted-In Progress;synthetic_case_Accepted-In Progress_0;0.0;11
Accepted-In Progress;synthetic_case_Accepted-In Progress_1;0.0;1
Accepted-In Progress;synthetic_case_Accepted-In Progress_1;0.0;2
Accepted-In Progress;synthetic_case_Accepted-In Progress_1;368040.0;2
Accepted-In Progress;synthetic_case_Accepted-In Progress_1;807.0;2
Accepted-In Progress;synthetic_case_Accepted-In Progress_1;0.0;2
Accepted-In Progress;synthetic_case_Accepted-In Progress_1;0.0;3
Accepted-In Progress;synthetic_case_Accepted-In Progress_1;0.0;3
Accepted-In Progress;synthetic_case_Accepted-In Progress_1;0.0;3
Accepted-In Progress;synthetic_case_Accepted-In Progress_1;0.0;3
Accepted-In Progress;synthetic_case_Accepted-In Progress_1;9915556.0;3
Accepted-In Progress;synthetic_case_Accepted-In Progress_1;157949.0;4
